----------------------header--------------------------
Current Time:2017-07-05 09:26:28,148 Type:[INFO]  Information:prod update job  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\K3JobUpdateTest\UnitTest1.cs Line:133 
Current Time:2017-07-05 10:28:05,969 Type:[INFO]  Information:job_unid [2834574] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:06,091 Type:[INFO]  Information:job_unid [3155338] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:06,268 Type:[INFO]  Information:job_unid [3216094] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:06,392 Type:[INFO]  Information:job_unid [3243491] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:06,519 Type:[INFO]  Information:job_unid [3197977] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:06,686 Type:[INFO]  Information:job_unid [2954569] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:06,913 Type:[INFO]  Information:job_unid [3009292] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:07,092 Type:[INFO]  Information:job_unid [3229716] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:07,231 Type:[INFO]  Information:job_unid [3165153] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:07,354 Type:[INFO]  Information:job_unid [3220722] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:07,488 Type:[INFO]  Information:job_unid [3258359] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:07,690 Type:[INFO]  Information:job_unid [3313038] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:07,850 Type:[INFO]  Information:job_unid [3263168] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:07,974 Type:[INFO]  Information:job_unid [3306374] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:08,099 Type:[INFO]  Information:job_unid [2862999] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:08,262 Type:[INFO]  Information:job_unid [2940800] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:08,386 Type:[INFO]  Information:job_unid [3230234] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:08,515 Type:[INFO]  Information:job_unid [3188701] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:08,646 Type:[INFO]  Information:job_unid [3099782] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:08,776 Type:[INFO]  Information:job_unid [3084313] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:08,898 Type:[INFO]  Information:job_unid [2831369] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,029 Type:[INFO]  Information:job_unid [2862990] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,158 Type:[INFO]  Information:job_unid [2861928] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,291 Type:[INFO]  Information:job_unid [2871234] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,419 Type:[INFO]  Information:job_unid [2839815] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,544 Type:[INFO]  Information:job_unid [2835851] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,671 Type:[INFO]  Information:job_unid [2838932] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,834 Type:[INFO]  Information:job_unid [3185573] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:09,965 Type:[INFO]  Information:job_unid [3183910] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:10,098 Type:[INFO]  Information:job_unid [3184786] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:10,222 Type:[INFO]  Information:job_unid [3183909] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:10,375 Type:[INFO]  Information:job_unid [3126991] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:10,498 Type:[INFO]  Information:job_unid [3279304] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:10,627 Type:[INFO]  Information:job_unid [2898789] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:10,823 Type:[INFO]  Information:job_unid [3315550] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:10,946 Type:[INFO]  Information:job_unid [2825357] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:11,072 Type:[INFO]  Information:job_unid [3292137] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:11,286 Type:[INFO]  Information:job_unid [3158794] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:11,476 Type:[INFO]  Information:job_unid [3312926] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:11,666 Type:[INFO]  Information:job_unid [3318355] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:11,791 Type:[INFO]  Information:job_unid [3281832] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:11,918 Type:[INFO]  Information:job_unid [3038761] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,051 Type:[INFO]  Information:job_unid [3145391] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,174 Type:[INFO]  Information:job_unid [3160365] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,307 Type:[INFO]  Information:job_unid [3155331] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,431 Type:[INFO]  Information:job_unid [3155938] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,559 Type:[INFO]  Information:job_unid [3164941] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,682 Type:[INFO]  Information:job_unid [3145392] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,810 Type:[INFO]  Information:job_unid [2880835] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:12,954 Type:[INFO]  Information:job_unid [3260145] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,082 Type:[INFO]  Information:job_unid [2878048] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,207 Type:[INFO]  Information:job_unid [2862998] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,331 Type:[INFO]  Information:job_unid [2873999] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,458 Type:[INFO]  Information:job_unid [2867421] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,590 Type:[INFO]  Information:job_unid [2884907] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,715 Type:[INFO]  Information:job_unid [3230921] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,838 Type:[INFO]  Information:job_unid [3260355] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:13,983 Type:[INFO]  Information:job_unid [3191620] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:14,178 Type:[INFO]  Information:job_unid [3318182] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:14,302 Type:[INFO]  Information:job_unid [3296029] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:14,425 Type:[INFO]  Information:job_unid [3319264] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:14,550 Type:[INFO]  Information:job_unid [3318171] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:14,690 Type:[INFO]  Information:job_unid [3314515] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:14,894 Type:[INFO]  Information:job_unid [3322440] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:15,018 Type:[INFO]  Information:job_unid [2862913] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:15,206 Type:[INFO]  Information:job_unid [3317919] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:15,341 Type:[INFO]  Information:job_unid [3298933] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:15,476 Type:[INFO]  Information:job_unid [3285640] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:15,683 Type:[INFO]  Information:job_unid [3315186] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:15,818 Type:[INFO]  Information:job_unid [3201008] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:16,010 Type:[INFO]  Information:job_unid [3310830] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:16,206 Type:[INFO]  Information:job_unid [3319267] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:16,332 Type:[INFO]  Information:job_unid [3287918] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:16,472 Type:[INFO]  Information:job_unid [3303087] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:16,621 Type:[INFO]  Information:job_unid [3108158] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:16,757 Type:[INFO]  Information:job_unid [3099832] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:16,903 Type:[INFO]  Information:job_unid [3107993] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,050 Type:[INFO]  Information:job_unid [3087157] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,182 Type:[INFO]  Information:job_unid [3165157] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,311 Type:[INFO]  Information:job_unid [3217965] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,437 Type:[INFO]  Information:job_unid [3204241] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,562 Type:[INFO]  Information:job_unid [3155344] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,686 Type:[INFO]  Information:job_unid [3198079] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,809 Type:[INFO]  Information:job_unid [3241360] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:17,944 Type:[INFO]  Information:job_unid [3224003] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:18,065 Type:[INFO]  Information:job_unid [3217647] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:18,190 Type:[INFO]  Information:job_unid [3267767] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:18,318 Type:[INFO]  Information:job_unid [2958437] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:18,446 Type:[INFO]  Information:job_unid [3186572] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:18,646 Type:[INFO]  Information:job_unid [3324285] insert joblink success !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:113 
Current Time:2017-07-05 10:28:18,823 Type:[INFO]  Information:job_unid [2770990] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:18,953 Type:[INFO]  Information:job_unid [2870097] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:19,081 Type:[INFO]  Information:job_unid [3292558] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
Current Time:2017-07-05 10:28:19,206 Type:[INFO]  Information:job_unid [3279806] already insert joblink !  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\InsertActionJob.cs Line:125 
